thig10.wav.mp3, 126.093061
thig1_11.wav.mp3, 21.133061
thig1_17.wav.mp3, 17.658776
thig1_1.wav.mp3, 15.412245
thig12.wav.mp3, 162.272653
thig13_1.wav.mp3, 249.861224
thig13_2.wav.mp3, 244.009796
thig13_5.wav.mp3, 307.147755
thig1_3.wav.mp3, 14.811429
thig14.wav.mp3, 381.074286
thig2_3.wav.mp3, 28.003265
thig2_4.wav.mp3, 33.149388
thig3_2.wav.mp3, 35.108571
thig3_4.wav.mp3, 35.317551
thig3_5.wav.mp3, 48.483265
thig5_10.wav.mp3, 52.401633
thig5_11.wav.mp3, 72.202449
thig5_12.wav.mp3, 53.185306
thig5_2.wav.mp3, 52.950204
thig5_4.wav.mp3, 55.353469
thig5_6.wav.mp3, 54.804898
thig5_8.wav.mp3, 52.009796
thig6_1.wav.mp3, 83.252245
thig6_2.wav.mp3, 64.705306
thig6_3.wav.mp3, 76.695510
thig6_4.wav.mp3, 65.959184
thig6_5.wav.mp3, 62.981224
thig6_6.wav.mp3, 67.108571
thig6_7.wav.mp3, 67.631020
thig6_8.wav.mp3, 59.402449
thig7_2.wav.mp3, 81.789388
thig7_3.wav.mp3, 85.629388
thig8.wav.mp3, 93.884082
thig9.wav.mp3, 96.966531
